player,average_shot_length,net_points_rate,net_points_won_rate,winners_rate,unforced_errors_rate,slices_rate,dropshots_rate,crosscourt_rate,middlecourt_rate,down_the_line_rate,ace_rate,opening_3rd_slice_shot,opening_2nd_backhand_ground,opening_2nd_forehand_ground,opening_3rd_forehand_ground,opening_3rd_backhand_ground,opening_2nd_slice_shot,opening_1st_body,opening_1st_down_the_t,opening_1st_out_wide
Mackenzie_Mcdonald,2.1202046035805626,0.36486486486486486,0.6666666666666666,0.2805194805194805,0.22597402597402597,0.07191780821917808,0.012557077625570776,0.3219178082191781,0.2602739726027397,0.4063926940639269,0.056265984654731455,0.06756756756756757,0.3063063063063063,0.6306306306306306,0.44144144144144143,0.25675675675675674,0.04054054054054054,0.11711711711711711,0.44594594594594594,0.40540540540540543
Marcos_Giron,1.922920892494929,0.2616822429906542,0.7142857142857143,0.19626168224299065,0.2102803738317757,0.06813186813186813,0.02857142857142857,0.27692307692307694,0.2175824175824176,0.4945054945054945,0.0872210953346856,0.1308411214953271,0.35514018691588783,0.616822429906542,0.5046728971962616,0.308411214953271,0.028037383177570093,0.2523364485981308,0.2523364485981308,0.4672897196261682
Marin_Cilic,1.8354430379746836,0.43333333333333335,0.6923076923076923,0.5074626865671642,0.29850746268656714,0.20454545454545456,0.045454545454545456,0.20454545454545456,0.5075757575757576,0.2878787878787879,0.13291139240506328,0.2,0.4,0.4666666666666667,0.43333333333333335,0.23333333333333334,0.13333333333333333,0.3,0.5,0.2
Mark_Lajal,1.9851851851851852,0.3333333333333333,0.4166666666666667,0.09230769230769231,0.13846153846153847,0.06015037593984962,0.045112781954887216,0.3308270676691729,0.2556390977443609,0.40601503759398494,0.05925925925925926,0.05555555555555555,0.2222222222222222,0.7222222222222222,0.5555555555555556,0.16666666666666666,0.0,0.19444444444444445,0.3055555555555556,0.4166666666666667
Marton_Fucsovics,2.294736842105263,0.45985401459854014,0.6031746031746031,0.09243697478991597,0.18907563025210083,0.23902439024390243,0.026016260162601626,0.3056910569105691,0.24390243902439024,0.44715447154471544,0.05473684210526316,0.26277372262773724,0.24087591240875914,0.583941605839416,0.41605839416058393,0.15328467153284672,0.145985401459854,0.2846715328467153,0.24087591240875914,0.44525547445255476
Matteo_Berrettini,1.8701584507042253,0.33084112149532713,0.6892655367231638,0.4146586345381526,0.2740963855421687,0.22508851795649976,0.048558421851289835,0.2943854324734446,0.23014668689934245,0.47192716236722304,0.10255281690140845,0.21869158878504674,0.14205607476635515,0.5850467289719626,0.41869158878504675,0.10841121495327102,0.2411214953271028,0.35514018691588783,0.308411214953271,0.3121495327102804
Max_Purcell,2.1824817518248176,0.2857142857142857,0.59375,0.24271844660194175,0.30097087378640774,0.43621399176954734,0.02263374485596708,0.28189300411522633,0.2757201646090535,0.4403292181069959,0.08759124087591241,0.45535714285714285,0.24107142857142858,0.25,0.21428571428571427,0.20535714285714285,0.4732142857142857,0.39285714285714285,0.3392857142857143,0.24107142857142858
Maxime_Cressy,1.571729070256626,1.4272445820433437,0.6247288503253796,0.5576441102756893,0.16917293233082706,0.09345106696100074,0.013245033112582781,0.34731420161883736,0.23178807947019867,0.4142752023546726,0.13083718973496003,0.06811145510835913,0.13312693498452013,0.38699690402476783,0.29721362229102166,0.13622291021671826,0.12693498452012383,0.25077399380804954,0.37770897832817335,0.33436532507739936
Michael_Zheng,2.0,0.3333333333333333,0.6,0.08108108108108109,0.21621621621621623,0.06563706563706563,0.023166023166023165,0.27413127413127414,0.3359073359073359,0.37065637065637064,0.04247104247104247,0.06666666666666667,0.31666666666666665,0.6,0.4166666666666667,0.38333333333333336,0.05,0.5666666666666667,0.21666666666666667,0.21666666666666667
Milos_Raonic,1.6745762711864407,0.7902097902097902,0.584070796460177,0.3589041095890411,0.1863013698630137,0.13400335008375208,0.023450586264656615,0.3015075376884422,0.19095477386934673,0.49748743718592964,0.10734463276836158,0.16783216783216784,0.3006993006993007,0.4825174825174825,0.3146853146853147,0.1888111888111888,0.0979020979020979,0.34265734265734266,0.25874125874125875,0.3776223776223776
Miomir_Kecmanovic,2.290909090909091,0.23684210526315788,0.5925925925925926,0.22285714285714286,0.19428571428571428,0.176056338028169,0.025821596244131457,0.2535211267605634,0.2887323943661972,0.4460093896713615,0.05757575757575758,0.21052631578947367,0.49122807017543857,0.45614035087719296,0.3684210526315789,0.2543859649122807,0.043859649122807015,0.30701754385964913,0.39473684210526316,0.2807017543859649
Nick_Kyrgios,1.7727509100364014,0.3955431754874652,0.6408450704225352,0.5981794538361509,0.27698309492847856,0.07671601615074024,0.04441453566621804,0.2651413189771198,0.4185733512786003,0.3122476446837147,0.15080603224128966,0.07799442896935933,0.3342618384401114,0.5487465181058496,0.4233983286908078,0.30362116991643456,0.06128133704735376,0.15877437325905291,0.467966573816156,0.362116991643454
Nicola_Kuhn,2.1598360655737703,0.2571428571428571,0.6666666666666666,0.2283464566929134,0.25196850393700787,0.028268551236749116,0.0176678445229682,0.28975265017667845,0.24028268551236748,0.4558303886925795,0.028688524590163935,0.0,0.37142857142857144,0.5714285714285714,0.4714285714285714,0.42857142857142855,0.04285714285714286,0.14285714285714285,0.22857142857142856,0.5571428571428572
Nicolas_Jarry,1.8643478260869566,0.6974789915966386,0.6265060240963856,0.4197080291970803,0.2664233576642336,0.158953722334004,0.01609657947686117,0.2676056338028169,0.3420523138832998,0.38832997987927564,0.07478260869565218,0.13445378151260504,0.18487394957983194,0.6302521008403361,0.37815126050420167,0.15126050420168066,0.09243697478991597,0.2184873949579832,0.4117647058823529,0.3697478991596639
Nikoloz_Basilashvili,1.9278131634819533,0.0990990990990991,0.6363636363636364,0.38308457711442784,0.3880597014925373,0.059496567505720827,0.004576659038901602,0.21739130434782608,0.2471395881006865,0.23569794050343248,0.0870488322717622,0.06306306306306306,0.42342342342342343,0.5585585585585585,0.45045045045045046,0.44144144144144143,0.018018018018018018,0.26126126126126126,0.3063063063063063,0.43243243243243246
Novak_Djokovic,2.179798501679153,0.3302836230558097,0.7008310249307479,0.320826536160957,0.21750951604132682,0.1267790672213707,0.02977884825925115,0.32012261878694986,0.26319246770308735,0.4109918984015765,0.06923275639369672,0.12900274473924978,0.35681610247026535,0.5279048490393413,0.42268984446477587,0.26623970722781337,0.0777676120768527,0.2607502287282708,0.3650503202195791,0.3421774931381519
Oscar_Otte,1.698744769874477,0.5,0.7083333333333334,0.26506024096385544,0.1686746987951807,0.12574850299401197,0.011976047904191617,0.32335329341317365,0.16167664670658682,0.5089820359281437,0.1087866108786611,0.08333333333333333,0.3541666666666667,0.3958333333333333,0.4166666666666667,0.2916666666666667,0.16666666666666666,0.4375,0.2916666666666667,0.25
Otto_Virtanen,2.055813953488372,0.44,0.5909090909090909,0.3157894736842105,0.23157894736842105,0.04405286343612335,0.022026431718061675,0.32599118942731276,0.2290748898678414,0.44493392070484583,0.05581395348837209,0.02,0.24,0.62,0.42,0.32,0.02,0.28,0.3,0.4
Pablo_Carreno_Busta,2.210526315789474,0.53125,0.7647058823529411,0.6231884057971014,0.21739130434782608,0.10559006211180125,0.018633540372670808,0.2546583850931677,0.422360248447205,0.32298136645962733,0.11278195488721804,0.21875,0.40625,0.53125,0.25,0.34375,0.0625,0.15625,0.40625,0.4375
Paul_Jubb,1.9548104956268222,0.3373493975903614,0.6428571428571429,0.22259136212624583,0.2026578073089701,0.07480916030534351,0.015267175572519083,0.3236641221374046,0.250381679389313,0.416793893129771,0.07142857142857142,0.0963855421686747,0.35542168674698793,0.5903614457831325,0.4578313253012048,0.29518072289156627,0.030120481927710843,0.37349397590361444,0.3253012048192771,0.25903614457831325
Pedro_Martinez,2.085526315789474,0.3469387755102041,0.6470588235294118,0.4155844155844156,0.2077922077922078,0.09090909090909091,0.024242424242424242,0.3393939393939394,0.22424242424242424,0.4121212121212121,0.09868421052631579,0.12244897959183673,0.32653061224489793,0.5714285714285714,0.4489795918367347,0.30612244897959184,0.02040816326530612,0.10204081632653061,0.4489795918367347,0.42857142857142855
Prajnesh_Gunneswaran,1.9497206703910615,0.4146341463414634,0.6470588235294118,0.16049382716049382,0.1728395061728395,0.08235294117647059,0.011764705882352941,0.4294117647058823,0.29411764705882354,0.2647058823529412,0.07262569832402235,0.04878048780487805,0.1951219512195122,0.6829268292682927,0.4878048780487805,0.17073170731707318,0.12195121951219512,0.12195121951219512,0.5609756097560976,0.2926829268292683
Quentin_Halys,1.5826972010178118,0.3050847457627119,0.6111111111111112,0.34074074074074073,0.21481481481481482,0.13537117903930132,0.048034934497816595,0.34497816593886466,0.2052401746724891,0.44541484716157204,0.11959287531806616,0.2033898305084746,0.3220338983050847,0.4915254237288136,0.423728813559322,0.1864406779661017,0.13559322033898305,0.3728813559322034,0.288135593220339,0.3050847457627119
Radu_Albot,1.8793456032719837,0.6842105263157895,0.5897435897435898,0.22466960352422907,0.1762114537444934,0.13023255813953488,0.009302325581395349,0.29767441860465116,0.2813953488372093,0.40930232558139534,0.053169734151329244,0.08771929824561403,0.18421052631578946,0.47368421052631576,0.49122807017543857,0.13157894736842105,0.20175438596491227,0.30701754385964913,0.21929824561403508,0.41228070175438597
Rafael_Nadal,1.9153846153846155,0.3384615384615385,0.5454545454545454,0.18018018018018017,0.23423423423423423,0.10504201680672269,0.03361344537815126,0.3067226890756303,0.3235294117647059,0.3487394957983193,0.08846153846153847,0.12307692307692308,0.23076923076923078,0.676923076923077,0.4307692307692308,0.26153846153846155,0.07692307692307693,0.3230769230769231,0.3384615384615385,0.3076923076923077
Reilly_Opelka,1.674718196457327,0.5420560747663551,0.6896551724137931,0.2827868852459016,0.20081967213114754,0.1431980906921241,0.014319809069212411,0.2935560859188544,0.2935560859188544,0.4033412887828162,0.08695652173913043,0.19626168224299065,0.12149532710280374,0.7102803738317757,0.40186915887850466,0.1588785046728972,0.11214953271028037,0.2523364485981308,0.29906542056074764,0.42990654205607476
Ricardas_Berankis,1.8186528497409327,0.3333333333333333,0.46153846153846156,0.2826086956521739,0.2717391304347826,0.0759493670886076,0.02531645569620253,0.34177215189873417,0.24050632911392406,0.3987341772151899,0.05181347150259067,0.15384615384615385,0.48717948717948717,0.48717948717948717,0.28205128205128205,0.41025641025641024,0.02564102564102564,0.3333333333333333,0.4358974358974359,0.20512820512820512
Richard_Gasquet,1.946319018404908,0.2585034013605442,0.7631578947368421,0.2777777777777778,0.21568627450980393,0.11021069692058347,0.027552674230145867,0.32901134521880065,0.17990275526742303,0.47811993517017826,0.06134969325153374,0.12244897959183673,0.4013605442176871,0.48299319727891155,0.3741496598639456,0.36054421768707484,0.08843537414965986,0.1564625850340136,0.4217687074829932,0.3741496598639456
Rinky_Hijikata,2.208791208791209,0.31210191082802546,0.6326530612244898,0.2746478873239437,0.2640845070422535,0.15454545454545454,0.015151515151515152,0.296969696969697,0.2287878787878788,0.4681818181818182,0.03663003663003663,0.24203821656050956,0.33121019108280253,0.554140127388535,0.3885350318471338,0.21656050955414013,0.08280254777070063,0.14012738853503184,0.3503184713375796,0.49044585987261147
Roberto_Bautista_Agut,2.5715736040609136,0.2777777777777778,0.7578947368421053,0.2672727272727273,0.21636363636363637,0.06912144702842377,0.016795865633074936,0.24806201550387597,0.23578811369509045,0.3391472868217054,0.05279187817258883,0.06140350877192982,0.34502923976608185,0.6140350877192983,0.4444444444444444,0.3684210526315789,0.017543859649122806,0.21637426900584794,0.30994152046783624,0.4444444444444444
Roger_Federer,1.9066193853427895,0.4717948717948718,0.75,0.3472906403940887,0.21921182266009853,0.07040417209908735,0.01564537157757497,0.37809647979139505,0.1877444589308996,0.42894393741851367,0.06382978723404255,0.07179487179487179,0.21025641025641026,0.6820512820512821,0.5282051282051282,0.15897435897435896,0.05641025641025641,0.14871794871794872,0.4564102564102564,0.36923076923076925
Roman_Safiullin,2.0019880715705765,0.40458015267175573,0.660377358490566,0.3347457627118644,0.2584745762711864,0.051587301587301584,0.027777777777777776,0.34325396825396826,0.25992063492063494,0.38492063492063494,0.08349900596421471,0.06870229007633588,0.44274809160305345,0.48854961832061067,0.3969465648854962,0.29770992366412213,0.015267175572519083,0.2595419847328244,0.2595419847328244,0.44274809160305345
Sam_Querrey,1.8125,0.3076923076923077,0.5833333333333334,0.36585365853658536,0.36585365853658536,0.09615384615384616,0.03205128205128205,0.24358974358974358,0.4423076923076923,0.2948717948717949,0.07291666666666667,0.1282051282051282,0.20512820512820512,0.6410256410256411,0.358974358974359,0.3076923076923077,0.10256410256410256,0.358974358974359,0.23076923076923078,0.41025641025641024
Sebastian_Baez,2.7338709677419355,0.19230769230769232,0.6,0.2328767123287671,0.3013698630136986,0.17209302325581396,0.037209302325581395,0.26046511627906976,0.3116279069767442,0.4,0.04032258064516129,0.17307692307692307,0.5,0.40384615384615385,0.38461538461538464,0.3269230769230769,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.38461538461538464
Sebastian_Korda,1.9653379549393415,0.3763837638376384,0.696078431372549,0.4179389312977099,0.2748091603053435,0.0933572710951526,0.01436265709156194,0.3590664272890485,0.17953321364452424,0.4533213644524237,0.08405545927209705,0.1033210332103321,0.3837638376383764,0.5202952029520295,0.4354243542435424,0.2693726937269373,0.04797047970479705,0.14022140221402213,0.4354243542435424,0.4022140221402214
Sho_Shimabukuro,2.107142857142857,0.30303030303030304,0.2,0.17857142857142858,0.35714285714285715,0.07258064516129033,0.0,0.1935483870967742,0.3225806451612903,0.4435483870967742,0.044642857142857144,0.09090909090909091,0.3333333333333333,0.5757575757575758,0.48484848484848486,0.2727272727272727,0.09090909090909091,0.15151515151515152,0.36363636363636365,0.48484848484848486
Stan_Wawrinka,1.8923395445134576,0.3137254901960784,0.375,0.16589861751152074,0.2488479262672811,0.19489559164733178,0.0069605568445475635,0.33410672853828305,0.2853828306264501,0.3805104408352668,0.062111801242236024,0.17647058823529413,0.27450980392156865,0.5,0.4215686274509804,0.28431372549019607,0.19607843137254902,0.30392156862745096,0.3235294117647059,0.3431372549019608
Stefanos_Tsitsipas,1.8772353794103431,0.44493392070484583,0.7277227722772277,0.49324324324324326,0.22972972972972974,0.11129476584022038,0.02809917355371901,0.29421487603305785,0.32066115702479336,0.37961432506887055,0.0860318994683422,0.10352422907488987,0.23348017621145375,0.6123348017621145,0.3832599118942731,0.2533039647577093,0.09691629955947137,0.2092511013215859,0.40748898678414097,0.3722466960352423
Tallon_Griekspoor,1.8651026392961876,0.42567567567567566,0.6825396825396826,0.24422442244224424,0.20462046204620463,0.11864406779661017,0.022033898305084745,0.3305084745762712,0.21525423728813559,0.43050847457627117,0.10117302052785923,0.16216216216216217,0.31756756756756754,0.5540540540540541,0.47297297297297297,0.13513513513513514,0.07432432432432433,0.20945945945945946,0.42567567567567566,0.33783783783783783
Taylor_Fritz,2.0934504792332267,0.265625,0.6705882352941176,0.32413793103448274,0.23103448275862068,0.1183345507669832,0.026296566837107377,0.2907231555880205,0.30387143900657415,0.3981008035062089,0.07348242811501597,0.11875,0.375,0.503125,0.384375,0.346875,0.090625,0.2625,0.40625,0.296875
Thiago_Seyboth_Wild,2.088050314465409,0.2781954887218045,0.5945945945945946,0.32432432432432434,0.2927927927927928,0.08670520231213873,0.02119460500963391,0.33911368015414256,0.23121387283236994,0.4277456647398844,0.06079664570230608,0.09774436090225563,0.3458646616541353,0.5789473684210527,0.5263157894736842,0.22556390977443608,0.03759398496240601,0.23308270676691728,0.3533834586466165,0.39097744360902253
Tim_Van_Rijthoven,1.8166666666666667,0.4413145539906103,0.7127659574468085,0.2526997840172786,0.21382289416846653,0.1288936627282492,0.03329752953813104,0.3501611170784103,0.23308270676691728,0.4070891514500537,0.10789473684210527,0.16901408450704225,0.20657276995305165,0.6291079812206573,0.460093896713615,0.17370892018779344,0.11267605633802817,0.25821596244131456,0.28169014084507044,0.4225352112676056
Tomas_Machac,1.9933993399339933,0.30625,0.5510204081632653,0.13758389261744966,0.23154362416107382,0.08970099667774087,0.011627906976744186,0.3272425249169435,0.25249169435215946,0.41362126245847175,0.056105610561056105,0.125,0.45625,0.48125,0.40625,0.28125,0.05,0.33125,0.3125,0.325
Tommy_Paul,2.040110650069156,0.3496376811594203,0.6632124352331606,0.3235294117647059,0.2529411764705882,0.09175531914893617,0.014627659574468085,0.3271276595744681,0.21675531914893617,0.4499113475177305,0.06085753803596127,0.1105072463768116,0.358695652173913,0.532608695652174,0.44565217391304346,0.26992753623188404,0.057971014492753624,0.30978260869565216,0.29891304347826086,0.34782608695652173
Ugo_Humbert,2.0508474576271185,0.23841059602649006,0.6666666666666666,0.25555555555555554,0.25925925925925924,0.054838709677419356,0.012903225806451613,0.3967741935483871,0.21451612903225806,0.38225806451612904,0.059322033898305086,0.06622516556291391,0.3841059602649007,0.5562913907284768,0.5099337748344371,0.31788079470198677,0.039735099337748346,0.2913907284768212,0.3708609271523179,0.31125827814569534
Vit_Kopriva,2.661870503597122,0.09090909090909091,1.0,0.22077922077922077,0.2077922077922078,0.1038961038961039,0.012987012987012988,0.3593073593073593,0.21645021645021645,0.42424242424242425,0.050359712230215826,0.10909090909090909,0.4727272727272727,0.4909090909090909,0.4,0.4727272727272727,0.03636363636363636,0.509090909090909,0.16363636363636364,0.2909090909090909
Yannick_Hanfmann,2.1466666666666665,0.3902439024390244,0.6875,0.36585365853658536,0.18292682926829268,0.06976744186046512,0.040697674418604654,0.29651162790697677,0.36046511627906974,0.3313953488372093,0.08,0.07317073170731707,0.4634146341463415,0.4634146341463415,0.4146341463414634,0.3902439024390244,0.0,0.21951219512195122,0.4146341463414634,0.34146341463414637
Yoshihito_Nishioka,2.180327868852459,0.26666666666666666,0.375,0.23529411764705882,0.27450980392156865,0.041666666666666664,0.013888888888888888,0.3055555555555556,0.24537037037037038,0.4398148148148148,0.03278688524590164,0.06666666666666667,0.5,0.5,0.43333333333333335,0.35,0.0,0.2,0.4,0.35
Zhizhen_Zhang,2.0,0.3157894736842105,0.5555555555555556,0.3073170731707317,0.23414634146341465,0.05580357142857143,0.020089285714285716,0.296875,0.27232142857142855,0.4017857142857143,0.09375,0.043859649122807015,0.35964912280701755,0.6052631578947368,0.5,0.32456140350877194,0.017543859649122806,0.16666666666666666,0.42105263157894735,0.39473684210526316
