player,average_shot_length,net_points_rate,net_points_won_rate,winners_rate,unforced_errors_rate,slices_rate,dropshots_rate,crosscourt_rate,middlecourt_rate,down_the_line_rate,ace_rate,opening_1st_body,opening_1st_down_the_t,opening_1st_out_wide,opening_2nd_ground_fh_bh_ratio,opening_3rd_ground_fh_bh_ratio
Hubert_Hurkacz,2.235707916377688,0.3188112124282337,0.7002118644067796,0.1249506514015002,0.2461508093170153,0.065987812700449,0.0287844772289929,0.3591244387427838,0.1735888389993585,0.4346536241180244,0.0674725056970177,0.1968929415737926,0.3934481594056062,0.3883823032759202,1.9581993569131835,1.6080000000000005
Hugo_Dellien,2.4633333333333334,0.1972477064220183,0.6511627906976745,0.1543209876543209,0.2469135802469135,0.0945330296127562,0.0250569476082004,0.3086560364464693,0.2665148063781321,0.4214123006833713,0.0616666666666666,0.1238532110091743,0.3577981651376147,0.5045871559633027,3.75,3.090909090909091
Hugo_Gaston,2.0802139037433154,0.3146853146853147,0.5777777777777777,0.158273381294964,0.2086330935251798,0.0808580858085808,0.1039603960396039,0.3745874587458745,0.2475247524752475,0.3712871287128713,0.0338680926916221,0.3356643356643357,0.3006993006993007,0.3356643356643357,3.068965517241381,1.578947368421053
Illya_Marchenko,2.9367088607594938,0.25,0.7,0.0,0.2826086956521739,0.0718954248366013,0.0261437908496732,0.2941176470588235,0.2352941176470588,0.4640522875816993,0.0,0.375,0.3,0.3,2.4545454545454546,1.5384615384615383
Inaki_Montes_De_La_Torre,3.045977011494253,0.0512820512820512,1.0,0.0869565217391304,0.1739130434782608,0.1123595505617977,0.0337078651685393,0.196629213483146,0.5168539325842697,0.2865168539325842,0.0,0.4102564102564102,0.2307692307692307,0.3076923076923077,1.8333333333333333,1.2499999999999998
J_J_Wolf,2.34375,0.1596638655462184,0.631578947368421,0.0792079207920792,0.2722772277227723,0.0503875968992248,0.005813953488372,0.3333333333333333,0.2112403100775193,0.4476744186046512,0.0416666666666666,0.2016806722689075,0.3193277310924369,0.4621848739495798,1.391304347826087,1.5609756097560976
Jack_Draper,2.280334728033473,0.2757009345794392,0.576271186440678,0.1120689655172413,0.160919540229885,0.0315904139433551,0.0152505446623093,0.4095860566448802,0.2363834422657952,0.340958605664488,0.0613668061366806,0.219626168224299,0.3925233644859813,0.3598130841121495,1.5060240963855422,1.0561797752808988
Jakub_Mensik,2.0290697674418605,0.3255813953488372,0.7142857142857143,0.3076923076923077,0.2948717948717949,0.03954802259887,0.03954802259887,0.3107344632768362,0.2711864406779661,0.4124293785310734,0.063953488372093,0.4418604651162791,0.1395348837209302,0.3720930232558139,0.75,1.0
Jan_Choinski,2.8981481481481484,0.2325581395348837,0.5,0.0158730158730158,0.2698412698412698,0.0439024390243902,0.0097560975609756,0.3707317073170731,0.1463414634146341,0.4682926829268293,0.0185185185185185,0.0697674418604651,0.5116279069767442,0.4186046511627907,0.909090909090909,0.894736842105263
Jan_Lennard_Struff,2.02589928057554,0.3868194842406877,0.6592592592592592,0.2955974842767295,0.2421383647798742,0.0666199158485273,0.0042075736325385,0.2798036465638148,0.270687237026648,0.4453015427769985,0.0517985611510791,0.2607449856733524,0.4212034383954154,0.3094555873925501,1.025974025974026,1.2764227642276422
Jannik_Sinner,2.313701923076923,0.22270505160239,0.6341463414634146,0.1787746903247405,0.2413793103448276,0.0386877532348712,0.0243105476408312,0.2990458763560319,0.2533002221931774,0.4402038949156973,0.0386332417582417,0.2971211298207496,0.2851711026615969,0.4003259098316132,1.6300148588410106,1.2525399129172716
Jason_Jung,2.614583333333333,0.0769230769230769,0.3333333333333333,0.1964285714285714,0.1785714285714285,0.0838709677419354,0.0451612903225806,0.2580645161290322,0.4193548387096774,0.3096774193548387,0.03125,0.3076923076923077,0.2564102564102564,0.4358974358974359,5.500000000000002,2.4000000000000004
Jason_Kubler,2.5434782608695654,0.140625,0.5555555555555556,0.0784313725490196,0.2058823529411764,0.0669014084507042,0.0105633802816901,0.278169014084507,0.1795774647887324,0.5352112676056338,0.0434782608695652,0.203125,0.34375,0.421875,1.2962962962962963,1.037037037037037
Jaume_Munar,2.4618834080717487,0.2070484581497797,0.6382978723404256,0.1701030927835051,0.2448453608247422,0.0388548057259713,0.0357873210633946,0.2126789366053169,0.1676891615541922,0.3609406952965235,0.0224215246636771,0.185022026431718,0.2555066079295154,0.5374449339207048,2.303030303030303,1.648648648648649
Javier_Barranco_Cosano,2.7666666666666666,0.1647058823529411,0.5,0.0692307692307692,0.2076923076923077,0.105121293800539,0.0350404312668463,0.3450134770889488,0.3045822102425876,0.3396226415094339,0.0428571428571428,0.1647058823529411,0.4,0.4,5.230769230769233,2.8947368421052633
Jelle_Sels,2.57649667405765,0.2176470588235294,0.5945945945945946,0.054054054054054,0.2277992277992278,0.1195499296765119,0.030942334739803,0.3333333333333333,0.2770745428973277,0.3839662447257383,0.0266075388026607,0.2352941176470588,0.288235294117647,0.4470588235294118,3.0250000000000004,2.421052631578947
Jenson_Brooksby,2.5,0.2222222222222222,0.625,0.1886792452830188,0.2075471698113207,0.0289855072463768,0.0217391304347826,0.2391304347826087,0.1594202898550724,0.5869565217391305,0.0108695652173913,0.25,0.3333333333333333,0.3888888888888889,2.5,1.5384615384615385
Jesper_De_Jong,2.435202205882353,0.2864721485411141,0.5972222222222222,0.0702370500438981,0.1808604038630377,0.0576368876080691,0.0349023374959974,0.3336535382644893,0.2388728786423311,0.4188280499519692,0.0441176470588235,0.2891246684350133,0.3541114058355438,0.3328912466843501,2.072961373390558,1.8809523809523814
Jiri_Lehecka,2.173469387755102,0.2668810289389067,0.6024096385542169,0.3012704174228675,0.3194192377495463,0.0735177865612648,0.0181818181818181,0.2632411067193675,0.4490118577075099,0.2798418972332016,0.046382189239332,0.1832797427652733,0.4180064308681672,0.3922829581993569,2.447058823529412,1.7586206896551726
Jo_Wilfried_Tsonga,1.9530791788856303,0.382716049382716,0.7419354838709677,0.144578313253012,0.2590361445783132,0.083076923076923,0.0276923076923076,0.3569230769230769,0.2492307692307692,0.3846153846153846,0.0439882697947214,0.2716049382716049,0.3333333333333333,0.3950617283950617,5.083333333333335,10.200000000000015
Joao_Fonseca,2.303249097472924,0.1948717948717948,0.631578947368421,0.2096774193548387,0.2935483870967741,0.0540166204986149,0.0457063711911357,0.3324099722991689,0.2368421052631578,0.4265927977839335,0.0180505415162454,0.2461538461538461,0.2358974358974359,0.5076923076923077,2.196428571428572,1.7321428571428574
Joao_Sousa,2.0277777777777777,0.2037037037037037,1.0,0.0857142857142857,0.2571428571428571,0.0495495495495495,0.018018018018018,0.3963963963963964,0.1621621621621621,0.4369369369369369,0.0555555555555555,0.4259259259259259,0.1851851851851851,0.3888888888888889,2.7857142857142865,2.333333333333333
John_Isner,1.7717842323651452,0.5189873417721519,0.6504065040650406,0.5159362549800797,0.2549800796812749,0.0806451612903225,0.0268817204301075,0.2655913978494623,0.2559139784946236,0.4043010752688172,0.1402489626556016,0.2194092827004219,0.4050632911392405,0.3755274261603376,2.2622950819672134,1.676923076923077
John_Millman,3.015151515151515,0.1428571428571428,0.5,0.0142857142857142,0.2428571428571428,0.0225563909774436,0.0,0.3496240601503759,0.1804511278195488,0.4699248120300752,0.0075757575757575,0.25,0.2142857142857142,0.5357142857142857,1.0,0.6774193548387096
Jozef_Kovalik,2.4346289752650176,0.2142857142857142,0.9047619047619048,0.1019108280254777,0.1528662420382165,0.1009852216748768,0.0197044334975369,0.2955665024630542,0.2192118226600985,0.4729064039408867,0.0318021201413427,0.1530612244897959,0.4591836734693877,0.336734693877551,4.750000000000002,2.227272727272728
Juan_Carlos_Prado_Angelo,2.6459627329192545,0.0972972972972973,0.8333333333333334,0.1837455830388692,0.2968197879858657,0.0327044025157232,0.0113207547169811,0.2364779874213836,0.2968553459119497,0.4327044025157233,0.0165631469979296,0.0756756756756756,0.4540540540540541,0.427027027027027,5.344827586206898,1.6250000000000002
Juan_Ignacio_Londero,2.295698924731183,0.1029411764705882,0.2857142857142857,0.0980392156862745,0.4215686274509804,0.0456431535269709,0.0539419087136929,0.1327800829875518,0.0456431535269709,0.3112033195020747,0.0053763440860215,0.4852941176470588,0.0735294117647058,0.4411764705882353,2.823529411764706,2.0526315789473686
Juan_Manuel_Cerundolo,2.2479338842975207,0.2439024390243902,0.4,0.0169491525423728,0.1694915254237288,0.0463576158940397,0.0198675496688741,0.3112582781456953,0.1986754966887417,0.4701986754966887,0.0413223140495867,0.2682926829268293,0.3414634146341463,0.3658536585365853,1.8571428571428574,3.1111111111111116
Juan_Martin_Del_Potro,2.73972602739726,0.064516129032258,1.0,0.0222222222222222,0.2444444444444444,0.0157480314960629,0.0314960629921259,0.5354330708661418,0.1496062992125984,0.3149606299212598,0.0273972602739726,0.4193548387096774,0.1935483870967742,0.3548387096774194,2.750000000000001,1.6363636363636365
Juan_Pablo_Ficovich,2.2169811320754715,0.15625,0.8,0.293103448275862,0.2586206896551724,0.0697674418604651,0.0155038759689922,0.3565891472868217,0.2635658914728682,0.3720930232558139,0.0566037735849056,0.28125,0.34375,0.3125,0.5,2.125
Juan_Pablo_Varillas,2.563975155279503,0.1564625850340136,0.7608695652173914,0.2205240174672489,0.2510917030567685,0.0492454328832406,0.0127084988085782,0.2255758538522637,0.1890389197776012,0.3772835583796664,0.0360248447204968,0.2925170068027211,0.2857142857142857,0.4047619047619047,1.9494949494949494,1.6562500000000004
Juncheng_Shang,2.68362480127186,0.1659574468085106,0.7692307692307693,0.2989130434782608,0.2445652173913043,0.0585457979225684,0.036827195467422,0.323890462700661,0.2559017941454202,0.3937677053824363,0.0397456279809221,0.0808510638297872,0.4851063829787234,0.4085106382978723,3.3921568627450975,1.9552238805970148
Jurij_Rodionov,1.8909090909090909,0.4473684210526316,0.8235294117647058,0.1066666666666666,0.24,0.0748299319727891,0.0272108843537414,0.4557823129251701,0.2040816326530612,0.3129251700680272,0.0606060606060606,0.3684210526315789,0.1842105263157894,0.4473684210526316,10.66666666666667,2.0000000000000004
Karen_Khachanov,2.233720930232558,0.2072727272727272,0.5263157894736842,0.2881720430107526,0.2451612903225806,0.0829406220546654,0.0358152686145146,0.2224316682375118,0.2337417530631479,0.3279924599434495,0.0511627906976744,0.1418181818181818,0.4,0.4363636363636363,1.6200000000000003,1.2604166666666665
Karue_Sell,2.443708609271523,0.2413793103448276,0.7142857142857143,0.2443729903536977,0.2411575562700964,0.0504587155963302,0.0126146788990825,0.3325688073394495,0.2018348623853211,0.4587155963302752,0.0380794701986755,0.3152709359605911,0.270935960591133,0.3940886699507389,1.6712328767123292,1.584615384615385
Kaylan_Bigun,1.8455284552845528,0.3584905660377358,0.7894736842105263,0.110091743119266,0.1834862385321101,0.0384615384615384,0.0288461538461538,0.3653846153846153,0.235576923076923,0.375,0.056910569105691,0.3396226415094339,0.3584905660377358,0.3018867924528302,1.7777777777777781,2.153846153846154
Kimmer_Coppejans,2.8448275862068964,0.1408450704225352,0.9,0.3177570093457944,0.2336448598130841,0.0591900311526479,0.0498442367601246,0.2772585669781931,0.3208722741433021,0.3769470404984423,0.0402298850574712,0.2957746478873239,0.1690140845070422,0.5070422535211268,1.9130434782608694,1.3461538461538463
Laslo_Djere,2.3431855500821017,0.1795580110497237,0.5692307692307692,0.2110236220472441,0.3070866141732283,0.0916870415647921,0.030562347188264,0.2872860635696821,0.2768948655256724,0.4193154034229829,0.0459770114942528,0.1878453038674033,0.3397790055248619,0.4502762430939226,1.607692307692308,1.4793388429752068
Lorenzo_Musetti,2.5650765606595995,0.2743083003952569,0.6455331412103746,0.2296408700050581,0.2159838138593829,0.0976481655691439,0.0447789275634995,0.3006585136406397,0.1986829727187206,0.4873000940733772,0.0294464075382803,0.1620553359683794,0.3747035573122529,0.441897233201581,2.432926829268293,1.9054878048780484
Lorenzo_Sonego,2.1951219512195124,0.2761904761904762,0.6379310344827587,0.2936507936507936,0.238095238095238,0.1224489795918367,0.0588235294117647,0.3241296518607443,0.2496998799519807,0.4201680672268907,0.0344332855093256,0.3047619047619048,0.238095238095238,0.4428571428571428,3.2045454545454546,1.4999999999999998
Luca_Nardi,2.548387096774193,0.2941176470588235,0.2,0.1034482758620689,0.396551724137931,0.0694444444444444,0.0277777777777777,0.3055555555555556,0.1875,0.5,0.010752688172043,0.088235294117647,0.3823529411764705,0.5,3.4285714285714297,1.6363636363636362
Luca_Van_Assche,2.808641975308642,0.1194029850746268,1.0,0.0777777777777777,0.1222222222222222,0.0511945392491467,0.0273037542662116,0.3174061433447099,0.167235494880546,0.5119453924914675,0.0617283950617283,0.3582089552238806,0.3134328358208955,0.3134328358208955,1.7083333333333335,1.5909090909090908
Lucas_Catarina,2.706140350877193,0.1637426900584795,0.5714285714285714,0.1048387096774193,0.1612903225806451,0.0501285347043701,0.0167095115681233,0.3470437017994858,0.1953727506426735,0.448586118251928,0.0394736842105263,0.2690058479532163,0.3157894736842105,0.4093567251461988,1.7833333333333334,1.9074074074074077
Lucas_Pouille,2.121359223300971,0.2868852459016393,0.5428571428571428,0.2067307692307692,0.2451923076923076,0.0497835497835497,0.0476190476190476,0.3138528138528138,0.1645021645021645,0.5194805194805194,0.0509708737864077,0.1393442622950819,0.4180327868852459,0.4426229508196721,2.5161290322580645,1.675675675675676
Luciano_Darderi,2.4166666666666665,0.2468085106382978,0.603448275862069,0.1994535519125683,0.1939890710382513,0.0907278165503489,0.0348953140578265,0.3549351944167497,0.2562313060817547,0.3758723828514456,0.0437853107344632,0.2638297872340425,0.3191489361702128,0.4042553191489361,2.4918032786885256,1.7846153846153843
Lukas_Klein,2.088607594936709,0.4468085106382978,0.9047619047619048,0.3375,0.1375,0.0813953488372093,0.0290697674418604,0.3837209302325581,0.2093023255813953,0.4011627906976744,0.0253164556962025,0.2978723404255319,0.1914893617021276,0.4893617021276595,3.3,1.125
Lukas_Neumayer,2.4150943396226414,0.0,0.0,0.0350877192982456,0.3333333333333333,0.0866666666666666,0.0333333333333333,0.2066666666666666,0.3066666666666666,0.4066666666666667,0.0377358490566037,0.088235294117647,0.5294117647058824,0.3823529411764705,2.3000000000000007,1.9090909090909092
Malek_Jaziri,2.172268907563025,0.2714285714285714,0.5789473684210527,0.0671641791044776,0.1940298507462686,0.1397849462365591,0.053763440860215,0.3369175627240143,0.1577060931899641,0.4946236559139785,0.0462184873949579,0.2571428571428571,0.3571428571428571,0.3857142857142857,2.812500000000001,1.368421052631579
Marco_Cecchinato,2.3831341301460824,0.3088512241054614,0.6951219512195121,0.0237020316027088,0.182844243792325,0.0734517522803648,0.0532885261641862,0.3437349975996159,0.1944311089774364,0.4546327412385981,0.0219123505976095,0.2580037664783427,0.32015065913371,0.3935969868173258,3.5233644859813085,2.6936936936936946
Marco_Trungelliti,2.2549019607843137,0.4166666666666667,0.64,0.297029702970297,0.297029702970297,0.04296875,0.0546875,0.33984375,0.17578125,0.46875,0.0147058823529411,0.1166666666666666,0.2666666666666666,0.5666666666666667,1.3913043478260871,1.2500000000000002
Marcos_Giron,2.335294117647059,0.1698113207547169,0.7777777777777778,0.2808988764044944,0.2247191011235955,0.0748898678414096,0.0176211453744493,0.2026431718061674,0.3964757709251101,0.3964757709251101,0.0411764705882352,0.3018867924528302,0.2641509433962264,0.4339622641509434,4.555555555555558,1.1363636363636365
Mariano_Navone,2.772727272727273,0.1452991452991453,0.5,0.0833333333333333,0.2808641975308642,0.0416666666666666,0.0149572649572649,0.2628205128205128,0.2211538461538461,0.5,0.0113636363636363,0.3333333333333333,0.2521367521367521,0.3888888888888889,0.907563025210084,1.07
Marin_Cilic,2.016116653875672,0.2317073170731707,0.6973684210526315,0.2977346278317152,0.2411003236245954,0.052870090634441,0.0317220543806646,0.3285498489425982,0.2137462235649546,0.4546827794561933,0.0836531082118188,0.2286585365853658,0.3567073170731707,0.3841463414634146,1.8363636363636362,1.276422764227642
Martin_Landaluce,2.368200836820084,0.180722891566265,0.6666666666666666,0.0538461538461538,0.1461538461538461,0.0458715596330275,0.0275229357798165,0.2629969418960244,0.2813455657492354,0.4525993883792049,0.0418410041841004,0.3253012048192771,0.2891566265060241,0.3614457831325301,2.681818181818182,1.2727272727272727
Marton_Fucsovics,2.609375,0.2482993197278911,0.5616438356164384,0.1312217194570135,0.2601809954751131,0.1605675877520537,0.0395817774458551,0.3554891710231516,0.2412247946228528,0.4017923823749066,0.0192307692307692,0.2210884353741496,0.2925170068027211,0.4795918367346938,2.3037974683544302,2.114285714285715
Mateus_Alves,2.187935034802784,0.1512605042016806,0.7222222222222222,0.3110047846889952,0.2344497607655502,0.08203125,0.017578125,0.296875,0.208984375,0.48828125,0.0672853828306264,0.2605042016806723,0.3445378151260504,0.3865546218487395,2.5151515151515147,1.6315789473684217
Matteo_Arnaldi,2.294117647058824,0.1764705882352941,0.6666666666666666,0.3093922651933701,0.1933701657458563,0.1136363636363636,0.024793388429752,0.2603305785123967,0.25,0.4855371900826446,0.0802139037433155,0.1008403361344537,0.4873949579831932,0.3781512605042016,0.9107142857142857,0.8958333333333333
Matteo_Berrettini,2.1258603736479844,0.2433460076045627,0.734375,0.3690248565965583,0.3001912045889101,0.1231441048034934,0.0541484716157205,0.3100436681222707,0.2017467248908297,0.4820960698689956,0.0599803343166175,0.2281368821292775,0.3231939163498099,0.4372623574144487,4.042553191489363,3.08888888888889
Matteo_Martineau,1.9565217391304348,0.5,0.6875,0.3188405797101449,0.2608695652173913,0.0984848484848484,0.0757575757575757,0.3106060606060606,0.2196969696969697,0.4090909090909091,0.0507246376811594,0.09375,0.5,0.40625,5.5,1.0
Max_Hans_Rehberg,2.9473684210526314,0.1403508771929824,0.75,0.0256410256410256,0.1666666666666666,0.0424710424710424,0.0115830115830115,0.4015444015444015,0.1621621621621621,0.4362934362934363,0.0300751879699248,0.2982456140350877,0.3157894736842105,0.3508771929824561,2.5,2.1875
Max_Houkes,2.4564315352697097,0.3048780487804878,0.72,0.0808823529411764,0.2205882352941176,0.0256410256410256,0.0113960113960113,0.4985754985754986,0.1937321937321937,0.3048433048433048,0.0580912863070539,0.3048780487804878,0.2804878048780488,0.4024390243902439,4.466666666666669,3.1111111111111116
Maxime_Cressy,1.517766497461929,1.6,0.6442307692307693,0.5692307692307692,0.1641025641025641,0.1176470588235294,0.0163398692810457,0.3431372549019608,0.2908496732026144,0.3660130718954248,0.104906937394247,0.1846153846153846,0.3846153846153846,0.3846153846153846,3.428571428571428,2.250000000000001
Maximilian_Marterer,2.2195121951219514,0.1368421052631579,0.6153846153846154,0.2147239263803681,0.3680981595092024,0.07,0.0275,0.42,0.18,0.3975,0.0335365853658536,0.1894736842105263,0.3052631578947368,0.5052631578947369,5.500000000000003,3.555555555555556
Maximilian_Neuchrist,2.8732394366197185,0.2777777777777778,0.84,0.0687022900763358,0.1679389312977099,0.1102756892230576,0.0175438596491228,0.3258145363408521,0.1353383458646616,0.5363408521303258,0.0469483568075117,0.1666666666666666,0.4111111111111111,0.4111111111111111,2.32,1.7083333333333335
Mikael_Ymer,2.43141592920354,0.1655172413793103,0.6666666666666666,0.05,0.2458333333333333,0.0417310664605873,0.0293663060278207,0.3307573415765069,0.2596599690880989,0.4034003091190108,0.0398230088495575,0.4206896551724138,0.2896551724137931,0.2551724137931034,1.158730158730159,1.44
Miljan_Zekic,2.8536585365853657,0.2903225806451613,0.6666666666666666,0.2962962962962963,0.2777777777777778,0.0328947368421052,0.0263157894736842,0.1842105263157894,0.4736842105263157,0.3355263157894737,0.0,0.6129032258064516,0.1612903225806451,0.1935483870967742,2.3750000000000004,2.1250000000000004
Miomir_Kecmanovic,2.746031746031746,0.1733021077283372,0.6756756756756757,0.1821138211382114,0.232520325203252,0.062566844919786,0.0224598930481283,0.2978609625668449,0.3042780748663101,0.3946524064171123,0.03828197945845,0.2224824355971897,0.3583138173302108,0.3981264637002342,1.8958333333333335,1.8730158730158732
Nick_Hardt,2.446886446886447,0.173469387755102,0.5882352941176471,0.2027972027972027,0.1328671328671328,0.1012658227848101,0.0354430379746835,0.2658227848101265,0.3113924050632911,0.3974683544303797,0.0402930402930402,0.2448979591836734,0.2857142857142857,0.4285714285714285,2.954545454545455,1.0263157894736843
Nick_Kyrgios,1.8689655172413795,0.1333333333333333,0.75,0.5166666666666667,0.3333333333333333,0.0634920634920634,0.0317460317460317,0.1587301587301587,0.5158730158730159,0.3095238095238095,0.1379310344827586,0.2,0.5333333333333333,0.2666666666666666,1.076923076923077,0.625
Nicolai_Budkov_Kjaer,2.4844290657439445,0.1235955056179775,0.5454545454545454,0.1342281879194631,0.2684563758389262,0.0792540792540792,0.0209790209790209,0.2377622377622377,0.4382284382284382,0.3053613053613053,0.0173010380622837,0.3707865168539326,0.2808988764044944,0.3033707865168539,1.25,1.5555555555555556
Nicolas_Alvarez_Varona,2.953846153846154,0.2,0.6666666666666666,0.0512820512820512,0.3076923076923077,0.0472440944881889,0.0551181102362204,0.3700787401574803,0.2677165354330709,0.3543307086614173,0.0,0.2666666666666666,0.3333333333333333,0.4,1.3333333333333333,2.5714285714285716
Nicolas_Jarry,2.083991385498923,0.2813333333333333,0.7156398104265402,0.330703012912482,0.2783357245337159,0.0857615894039735,0.0201986754966887,0.2516556291390728,0.319205298013245,0.4231788079470198,0.0692749461593682,0.1453333333333333,0.404,0.4466666666666666,1.757936507936508,1.2771084337349397
Nicolas_Mejia,2.425357873210634,0.2208588957055214,0.75,0.0852713178294573,0.1627906976744186,0.0588235294117647,0.0444763271162123,0.345767575322812,0.3027259684361549,0.3400286944045911,0.016359918200409,0.2392638036809816,0.4539877300613497,0.3067484662576687,3.558823529411765,2.7352941176470593
Novak_Djokovic,2.5565275016567264,0.2399855647780584,0.6676691729323309,0.2617086373264297,0.2257001647446458,0.0705040871934604,0.0384877384196185,0.3279121253405994,0.2397820163487738,0.4271117166212534,0.0406891981444665,0.2132804041862143,0.376037531577048,0.3890292313244316,1.8074398249452959,1.6058139534883722
Nuno_Borges,2.42010582010582,0.1777777777777777,0.7321428571428571,0.2896281800391389,0.2778864970645792,0.0543964232488822,0.0394932935916542,0.2384500745156482,0.4023845007451564,0.3375558867362146,0.0349206349206349,0.3777777777777777,0.2857142857142857,0.3142857142857143,3.246376811594204,1.6176470588235294
Oleksandr_Ovcharenko,2.523316062176166,0.109375,0.5714285714285714,0.2395833333333333,0.3541666666666667,0.0340136054421768,0.0340136054421768,0.1904761904761904,0.4693877551020408,0.3129251700680272,0.0259067357512953,0.609375,0.1875,0.1875,1.3333333333333333,1.0689655172413792
Oleksii_Krutykh,2.5508474576271185,0.0833333333333333,0.5,0.0327868852459016,0.1639344262295081,0.0710382513661202,0.0273224043715847,0.2786885245901639,0.2021857923497267,0.5191256830601093,0.0338983050847457,0.4583333333333333,0.25,0.25,1.1818181818181819,0.9545454545454546
Oscar_Otte,2.0140350877192983,0.1733333333333333,0.5384615384615384,0.0970149253731343,0.1343283582089552,0.0519031141868512,0.0346020761245674,0.2837370242214533,0.301038062283737,0.4117647058823529,0.0631578947368421,0.2266666666666666,0.4,0.3333333333333333,1.5714285714285716,4.083333333333333
Otto_Virtanen,2.0985221674876846,0.4615384615384615,0.3333333333333333,0.36,0.35,0.0538116591928251,0.0493273542600896,0.2780269058295964,0.2197309417040358,0.4439461883408072,0.083743842364532,0.173076923076923,0.5576923076923077,0.25,1.3157894736842108,2.4
Pablo_Andujar,2.5620915032679736,0.2231404958677686,0.5185185185185185,0.0054945054945054,0.1593406593406593,0.0397489539748954,0.0230125523012552,0.2740585774058577,0.1652719665271966,0.5585774058577406,0.0163398692810457,0.4132231404958678,0.2314049586776859,0.3305785123966942,2.65625,1.4523809523809526
Pablo_Carreno_Busta,2.8038461538461537,0.2160804020100502,0.6046511627906976,0.0779661016949152,0.159322033898305,0.0415778251599147,0.0202558635394456,0.3059701492537313,0.2185501066098081,0.4733475479744136,0.0326923076923076,0.3015075376884422,0.3015075376884422,0.3819095477386934,1.9843750000000002,1.4166666666666667
Pablo_Cuevas,2.489208633093525,0.0816326530612244,1.0,0.0923076923076923,0.3538461538461538,0.0193236714975845,0.0,0.2995169082125604,0.2850241545893719,0.4009661835748792,0.0575539568345323,0.2448979591836734,0.3265306122448979,0.3877551020408163,1.4500000000000002,4.0
Pablo_Llamas_Ruiz,2.316326530612245,0.3125,0.7,0.0192307692307692,0.173076923076923,0.1007751937984496,0.0465116279069767,0.3720930232558139,0.2403100775193798,0.3565891472868217,0.0408163265306122,0.09375,0.375,0.5,1.25,7.0
Paul_Jubb,1.8859060402684564,0.2285714285714285,0.75,0.1212121212121212,0.106060606060606,0.1287878787878787,0.0151515151515151,0.3636363636363636,0.2272727272727272,0.3939393939393939,0.0671140939597315,0.3142857142857143,0.2857142857142857,0.4,2.111111111111111,1.5999999999999999
Pavel_Kotov,2.4601542416452444,0.1612903225806451,0.6,0.2037914691943128,0.1706161137440758,0.0492957746478873,0.028169014084507,0.3169014084507042,0.2746478873239437,0.403169014084507,0.0308483290488431,0.2983870967741935,0.2741935483870967,0.3870967741935484,1.3137254901960782,1.326086956521739
Pedro_Araujo,3.212328767123288,0.1014492753623188,0.5714285714285714,0.1041666666666666,0.28125,0.0588235294117647,0.0371517027863777,0.2476780185758514,0.3219814241486068,0.4148606811145511,0.0068493150684931,0.3333333333333333,0.3478260869565217,0.2898550724637681,1.0,0.96875
Pedro_Cachin,2.547945205479452,0.2439024390243902,0.7,0.0737704918032786,0.1639344262295081,0.0530973451327433,0.023598820058997,0.2920353982300885,0.2182890855457227,0.4867256637168141,0.045662100456621,0.3170731707317073,0.2439024390243902,0.4268292682926829,1.076923076923077,0.7894736842105261
Pedro_Martinez,2.3420348058902274,0.2359767891682785,0.7131147540983607,0.1423312883435583,0.1693251533742331,0.1057356608478803,0.0453865336658354,0.2962593516209476,0.2488778054862843,0.4354114713216958,0.0334672021419009,0.2630560928433268,0.3520309477756286,0.3694390715667311,2.14765100671141,1.8296296296296295
Peter_Bertran,2.3963963963963963,0.2325581395348837,0.8,0.3392857142857143,0.4285714285714285,0.1290322580645161,0.032258064516129,0.2387096774193548,0.2903225806451613,0.4709677419354838,0.063063063063063,0.3488372093023256,0.0697674418604651,0.5813953488372093,3.6250000000000013,3.0
Peter_Fajta,2.008695652173913,0.2,1.0,0.3709677419354839,0.1290322580645161,0.0775862068965517,0.0517241379310344,0.3534482758620689,0.2758620689655172,0.3706896551724138,0.0869565217391304,0.0666666666666666,0.5666666666666667,0.3666666666666666,5.750000000000002,3.4000000000000012
Pierre_Hugues_Herbert,1.9619326500732064,0.5844155844155844,0.5555555555555556,0.217391304347826,0.1404682274247491,0.0532724505327245,0.0350076103500761,0.3409436834094368,0.2146118721461187,0.4353120243531202,0.0600292825768667,0.2987012987012987,0.2402597402597402,0.4155844155844156,1.9777777777777779,3.0
Prajnesh_Gunneswaran,2.161764705882353,0.1132075471698113,0.6666666666666666,0.3737373737373737,0.1818181818181818,0.1012658227848101,0.0210970464135021,0.2447257383966244,0.4261603375527426,0.3037974683544304,0.1274509803921568,0.4528301886792453,0.2075471698113207,0.320754716981132,2.9230769230769234,2.5384615384615388
Quentin_Halys,1.594855305466238,0.6,0.6666666666666666,0.6086956521739131,0.2347826086956521,0.1513513513513513,0.054054054054054,0.2918918918918919,0.1891891891891892,0.5081081081081081,0.0964630225080385,0.0666666666666666,0.4222222222222222,0.5111111111111111,2.8000000000000003,1.4000000000000001
Radu_Albot,2.49182763744428,0.2016460905349794,0.7346938775510204,0.1546666666666666,0.208,0.0677290836653386,0.0219123505976095,0.2679282868525896,0.2549800796812749,0.4701195219123506,0.0282317979197622,0.3004115226337449,0.2510288065843621,0.419753086419753,2.0259740259740258,1.4634146341463412
